fecha,año,mes,distrito,archivo_fuente,relacionadas_con_personas,relacionadas_con_patrimonio,por_tenencia_armas,por_tenencia_drogas,por_consumo_drogas,personas_detenidas,accidentes_con_victimas,accidentes_sin_victimas,infracciones_alcohol_adultos,infracciones_alcohol_menores
2021-02-22,2021,2,FUENCARRAL - EL PARDO,212616-57-policia-estadisticas.xlsx,8.0,3.0,1.0,10.0,0.0,26.0,51.0,59.0,20.0,3.0
2021-02-22,2021,2,HORTALEZA,212616-57-policia-estadisticas.xlsx,10.0,7.0,4.0,14.0,7.0,16.0,30.0,29.0,16.0,2.0
2021-02-22,2021,2,LATINA,212616-57-policia-estadisticas.xlsx,7.0,5.0,2.0,17.0,0.0,25.0,46.0,14.0,115.0,2.0
2021-02-22,2021,2,MONCLOA - ARAVACA,212616-57-policia-estadisticas.xlsx,3.0,6.0,2.0,13.0,0.0,30.0,50.0,52.0,132.0,4.0
2021-02-22,2021,2,MORATALAZ,212616-57-policia-estadisticas.xlsx,5.0,8.0,3.0,19.0,1.0,9.0,32.0,6.0,43.0,0.0
2021-02-22,2021,2,PUENTE DE VALLECAS,212616-57-policia-estadisticas.xlsx,16.0,19.0,11.0,47.0,12.0,69.0,42.0,57.0,178.0,6.0
2021-02-22,2021,2,RETIRO,212616-57-policia-estadisticas.xlsx,13.0,9.0,2.0,2.0,1.0,19.0,41.0,22.0,35.0,2.0
2021-02-22,2021,2,SALAMANCA,212616-57-policia-estadisticas.xlsx,11.0,29.0,1.0,20.0,0.0,45.0,65.0,52.0,35.0,0.0
2021-02-22,2021,2,SAN BLAS - CANILLEJAS,212616-57-policia-estadisticas.xlsx,12.0,18.0,2.0,14.0,4.0,28.0,39.0,37.0,35.0,0.0
2021-02-22,2021,2,SIN DISTRITO ASIGNADO,212616-57-policia-estadisticas.xlsx,213.0,188.0,6.0,70.0,15.0,0.0,0.0,0.0,0.0,0.0
2021-02-22,2021,2,TETUÁN,212616-57-policia-estadisticas.xlsx,24.0,9.0,0.0,19.0,1.0,31.0,52.0,44.0,91.0,2.0
2021-02-22,2021,2,USERA,212616-57-policia-estadisticas.xlsx,8.0,13.0,2.0,11.0,3.0,29.0,31.0,30.0,191.0,1.0
2021-02-22,2021,2,VICÁLVARO,212616-57-policia-estadisticas.xlsx,1.0,1.0,1.0,14.0,2.0,15.0,11.0,5.0,25.0,4.0
2021-02-22,2021,2,VILLA DE VALLECAS,212616-57-policia-estadisticas.xlsx,4.0,10.0,9.0,40.0,6.0,34.0,18.0,24.0,17.0,0.0
2021-02-22,2021,2,VILLAVERDE,212616-57-policia-estadisticas.xlsx,22.0,16.0,0.0,40.0,7.0,50.0,23.0,5.0,103.0,3.0
2021-03-24,2021,3,ARGANZUELA,212616-138-policia-estadisticas.xlsx,2.0,10.0,0.0,6.0,2.0,19.0,41.0,54.0,2.0,0.0
2021-03-24,2021,3,BARAJAS,212616-138-policia-estadisticas.xlsx,7.0,4.0,1.0,15.0,1.0,4.0,15.0,20.0,22.0,1.0
2021-03-24,2021,3,CARABANCHEL,212616-138-policia-estadisticas.xlsx,15.0,23.0,1.0,27.0,1.0,75.0,53.0,72.0,267.0,0.0
2021-03-24,2021,3,CENTRO,212616-138-policia-estadisticas.xlsx,23.0,125.0,1.0,138.0,0.0,172.0,38.0,58.0,1608.0,4.0
2021-03-24,2021,3,CHAMARTÍN,212616-138-policia-estadisticas.xlsx,8.0,11.0,0.0,36.0,3.0,35.0,54.0,60.0,125.0,0.0
2021-03-24,2021,3,CHAMBERÍ,212616-138-policia-estadisticas.xlsx,6.0,7.0,0.0,9.0,1.0,19.0,24.0,36.0,4.0,0.0
2021-03-24,2021,3,CIUDAD LINEAL,212616-138-policia-estadisticas.xlsx,2.0,11.0,1.0,18.0,0.0,57.0,44.0,44.0,66.0,1.0
2021-03-24,2021,3,FUENCARRAL - EL PARDO,212616-138-policia-estadisticas.xlsx,5.0,23.0,0.0,13.0,1.0,37.0,44.0,61.0,32.0,0.0
2021-03-24,2021,3,HORTALEZA,212616-138-policia-estadisticas.xlsx,3.0,6.0,4.0,34.0,0.0,33.0,32.0,34.0,92.0,2.0
2021-03-24,2021,3,LATINA,212616-138-policia-estadisticas.xlsx,11.0,8.0,2.0,16.0,2.0,79.0,35.0,52.0,100.0,0.0
2021-03-24,2021,3,MONCLOA - ARAVACA,212616-138-policia-estadisticas.xlsx,19.0,13.0,0.0,2.0,1.0,18.0,42.0,42.0,29.0,0.0
2021-03-24,2021,3,MORATALAZ,212616-138-policia-estadisticas.xlsx,2.0,2.0,2.0,7.0,0.0,23.0,23.0,28.0,8.0,0.0
2021-03-24,2021,3,PUENTE DE VALLECAS,212616-138-policia-estadisticas.xlsx,33.0,25.0,2.0,86.0,2.0,97.0,44.0,66.0,147.0,2.0
2021-03-24,2021,3,RETIRO,212616-138-policia-estadisticas.xlsx,3.0,6.0,0.0,2.0,0.0,15.0,54.0,43.0,0.0,0.0
2021-03-24,2021,3,SALAMANCA,212616-138-policia-estadisticas.xlsx,3.0,32.0,1.0,26.0,3.0,39.0,60.0,65.0,3.0,0.0
2021-03-24,2021,3,SAN BLAS - CANILLEJAS,212616-138-policia-estadisticas.xlsx,4.0,17.0,2.0,11.0,2.0,34.0,43.0,40.0,24.0,0.0
2021-03-24,2021,3,SIN DISTRITO ASIGNADO,212616-138-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-24,2021,3,TETUÁN,212616-138-policia-estadisticas.xlsx,10.0,3.0,0.0,3.0,0.0,43.0,44.0,39.0,10.0,0.0
2021-03-24,2021,3,USERA,212616-138-policia-estadisticas.xlsx,6.0,7.0,0.0,9.0,0.0,33.0,27.0,34.0,277.0,0.0
2021-03-24,2021,3,VICÁLVARO,212616-138-policia-estadisticas.xlsx,6.0,10.0,3.0,9.0,1.0,18.0,16.0,18.0,4.0,0.0
2021-03-24,2021,3,VILLA DE VALLECAS,212616-138-policia-estadisticas.xlsx,10.0,14.0,4.0,14.0,0.0,32.0,29.0,38.0,29.0,0.0
2021-03-24,2021,3,VILLAVERDE,212616-138-policia-estadisticas.xlsx,10.0,7.0,0.0,9.0,1.0,25.0,34.0,35.0,129.0,1.0
2021-04-23,2021,4,ARGANZUELA,212616-117-policia-estadisticas.xlsx,2.0,5.0,3.0,34.0,1.0,21.0,27.0,39.0,4.0,0.0
2021-04-23,2021,4,BARAJAS,212616-117-policia-estadisticas.xlsx,2.0,2.0,1.0,14.0,14.0,10.0,10.0,24.0,4.0,1.0
2021-04-23,2021,4,CARABANCHEL,212616-117-policia-estadisticas.xlsx,9.0,25.0,5.0,28.0,3.0,41.0,49.0,52.0,785.0,0.0
2021-04-23,2021,4,CENTRO,212616-117-policia-estadisticas.xlsx,31.0,92.0,5.0,181.0,50.0,182.0,44.0,63.0,1385.0,1.0
2021-04-23,2021,4,CHAMARTÍN,212616-117-policia-estadisticas.xlsx,6.0,10.0,1.0,59.0,52.0,17.0,62.0,71.0,290.0,0.0
2021-04-23,2021,4,CHAMBERÍ,212616-117-policia-estadisticas.xlsx,3.0,6.0,2.0,32.0,5.0,12.0,38.0,41.0,30.0,1.0
2021-04-23,2021,4,CIUDAD LINEAL,212616-117-policia-estadisticas.xlsx,12.0,12.0,5.0,68.0,1.0,45.0,47.0,60.0,29.0,0.0
2021-04-23,2021,4,FUENCARRAL - EL PARDO,212616-117-policia-estadisticas.xlsx,0.0,4.0,0.0,7.0,0.0,12.0,37.0,52.0,17.0,0.0
2021-04-23,2021,4,HORTALEZA,212616-117-policia-estadisticas.xlsx,5.0,5.0,1.0,16.0,2.0,22.0,30.0,36.0,44.0,0.0
2021-04-23,2021,4,LATINA,212616-117-policia-estadisticas.xlsx,8.0,10.0,11.0,29.0,3.0,42.0,35.0,62.0,242.0,4.0
2021-04-23,2021,4,MONCLOA - ARAVACA,212616-117-policia-estadisticas.xlsx,12.0,13.0,1.0,30.0,5.0,12.0,38.0,45.0,36.0,0.0
2021-04-23,2021,4,MORATALAZ,212616-117-policia-estadisticas.xlsx,3.0,5.0,4.0,3.0,2.0,8.0,14.0,24.0,16.0,0.0
2021-04-23,2021,4,PUENTE DE VALLECAS,212616-117-policia-estadisticas.xlsx,16.0,47.0,14.0,67.0,4.0,72.0,48.0,94.0,18.0,2.0
2021-04-23,2021,4,RETIRO,212616-117-policia-estadisticas.xlsx,2.0,6.0,0.0,11.0,1.0,13.0,35.0,57.0,9.0,0.0
2021-04-23,2021,4,SALAMANCA,212616-117-policia-estadisticas.xlsx,4.0,39.0,2.0,5.0,0.0,50.0,57.0,70.0,6.0,2.0
2021-04-23,2021,4,SAN BLAS - CANILLEJAS,212616-117-policia-estadisticas.xlsx,6.0,10.0,1.0,14.0,1.0,18.0,32.0,43.0,1.0,5.0
2021-04-23,2021,4,SIN DISTRITO ASIGNADO,212616-117-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,2021,4,TETUÁN,212616-117-policia-estadisticas.xlsx,9.0,8.0,3.0,9.0,2.0,30.0,44.0,36.0,16.0,0.0
2021-04-23,2021,4,USERA,212616-117-policia-estadisticas.xlsx,2.0,1.0,5.0,9.0,5.0,12.0,27.0,34.0,231.0,0.0
2021-04-23,2021,4,VICÁLVARO,212616-117-policia-estadisticas.xlsx,1.0,6.0,1.0,7.0,3.0,4.0,17.0,20.0,14.0,1.0
2021-04-23,2021,4,VILLA DE VALLECAS,212616-117-policia-estadisticas.xlsx,3.0,5.0,1.0,18.0,4.0,12.0,18.0,33.0,12.0,0.0
2021-04-23,2021,4,VILLAVERDE,212616-117-policia-estadisticas.xlsx,7.0,9.0,1.0,27.0,5.0,20.0,27.0,38.0,466.0,0.0
2021-05-23,2021,5,ARGANZUELA,212616-78-policia-estadisticas.xlsx,14.0,13.0,0.0,21.0,9.0,18.0,30.0,16.0,105.0,2.0
2021-05-23,2021,5,BARAJAS,212616-78-policia-estadisticas.xlsx,6.0,14.0,6.0,17.0,0.0,9.0,4.0,7.0,25.0,1.0
2021-05-23,2021,5,CARABANCHEL,212616-78-policia-estadisticas.xlsx,53.0,39.0,11.0,49.0,7.0,57.0,30.0,33.0,435.0,1.0
2021-05-23,2021,5,CENTRO,212616-78-policia-estadisticas.xlsx,29.0,78.0,2.0,106.0,26.0,77.0,32.0,34.0,1426.0,6.0
2021-05-23,2021,5,CHAMARTÍN,212616-78-policia-estadisticas.xlsx,3.0,11.0,1.0,17.0,1.0,24.0,54.0,33.0,92.0,13.0
2021-05-23,2021,5,CHAMBERÍ,212616-78-policia-estadisticas.xlsx,15.0,10.0,1.0,22.0,3.0,17.0,35.0,20.0,189.0,14.0
2021-05-23,2021,5,CIUDAD LINEAL,212616-78-policia-estadisticas.xlsx,26.0,29.0,1.0,24.0,3.0,31.0,29.0,41.0,222.0,0.0
2021-05-23,2021,5,FUENCARRAL - EL PARDO,212616-78-policia-estadisticas.xlsx,13.0,15.0,0.0,43.0,4.0,16.0,34.0,38.0,161.0,12.0
2021-05-23,2021,5,HORTALEZA,212616-78-policia-estadisticas.xlsx,6.0,18.0,6.0,51.0,7.0,18.0,28.0,26.0,141.0,10.0
2021-05-23,2021,5,LATINA,212616-78-policia-estadisticas.xlsx,10.0,20.0,5.0,30.0,17.0,41.0,33.0,24.0,353.0,5.0
2021-05-23,2021,5,MONCLOA - ARAVACA,212616-78-policia-estadisticas.xlsx,26.0,15.0,0.0,19.0,7.0,17.0,35.0,33.0,110.0,0.0
2021-05-23,2021,5,MORATALAZ,212616-78-policia-estadisticas.xlsx,12.0,14.0,1.0,3.0,0.0,6.0,16.0,15.0,34.0,0.0
2021-05-23,2021,5,PUENTE DE VALLECAS,212616-78-policia-estadisticas.xlsx,34.0,25.0,2.0,112.0,4.0,85.0,35.0,73.0,107.0,0.0
2021-05-23,2021,5,RETIRO,212616-78-policia-estadisticas.xlsx,2.0,4.0,0.0,8.0,4.0,22.0,20.0,21.0,155.0,1.0
2021-05-23,2021,5,SALAMANCA,212616-78-policia-estadisticas.xlsx,5.0,50.0,3.0,29.0,0.0,67.0,50.0,30.0,95.0,4.0
2021-05-23,2021,5,SAN BLAS - CANILLEJAS,212616-78-policia-estadisticas.xlsx,23.0,16.0,2.0,28.0,1.0,21.0,33.0,34.0,134.0,4.0
2021-05-23,2021,5,SIN DISTRITO ASIGNADO,212616-78-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,2021,5,TETUÁN,212616-78-policia-estadisticas.xlsx,24.0,9.0,7.0,11.0,5.0,45.0,25.0,29.0,113.0,4.0
2021-05-23,2021,5,USERA,212616-78-policia-estadisticas.xlsx,33.0,24.0,1.0,21.0,2.0,39.0,29.0,19.0,778.0,8.0
2021-05-23,2021,5,VICÁLVARO,212616-78-policia-estadisticas.xlsx,14.0,12.0,1.0,5.0,1.0,7.0,8.0,9.0,69.0,2.0
2021-05-23,2021,5,VILLA DE VALLECAS,212616-78-policia-estadisticas.xlsx,28.0,25.0,3.0,33.0,2.0,18.0,19.0,19.0,25.0,0.0
2021-05-23,2021,5,VILLAVERDE,212616-78-policia-estadisticas.xlsx,22.0,27.0,1.0,32.0,6.0,25.0,18.0,23.0,368.0,3.0
2021-06-22,2021,6,ARGANZUELA,212616-96-policia-estadisticas.xlsx,11.0,6.0,0.0,6.0,2.0,21.0,36.0,42.0,26.0,0.0
2021-06-22,2021,6,BARAJAS,212616-96-policia-estadisticas.xlsx,5.0,8.0,0.0,2.0,5.0,6.0,15.0,25.0,2.0,0.0
2021-06-22,2021,6,CARABANCHEL,212616-96-policia-estadisticas.xlsx,48.0,30.0,1.0,4.0,2.0,65.0,42.0,56.0,176.0,3.0
2021-06-22,2021,6,CENTRO,212616-96-policia-estadisticas.xlsx,49.0,108.0,199.0,119.0,15.0,137.0,46.0,60.0,854.0,6.0
2021-06-22,2021,6,CHAMARTÍN,212616-96-policia-estadisticas.xlsx,9.0,17.0,2.0,21.0,5.0,29.0,55.0,75.0,30.0,3.0
2021-06-22,2021,6,CHAMBERÍ,212616-96-policia-estadisticas.xlsx,15.0,9.0,1.0,23.0,1.0,21.0,37.0,32.0,156.0,16.0
2021-06-22,2021,6,CIUDAD LINEAL,212616-96-policia-estadisticas.xlsx,20.0,12.0,1.0,19.0,2.0,38.0,50.0,75.0,23.0,2.0
2021-06-22,2021,6,FUENCARRAL - EL PARDO,212616-96-policia-estadisticas.xlsx,12.0,10.0,0.0,19.0,1.0,24.0,40.0,35.0,6.0,0.0
2021-06-22,2021,6,HORTALEZA,212616-96-policia-estadisticas.xlsx,5.0,6.0,4.0,23.0,3.0,16.0,22.0,46.0,45.0,13.0
2021-06-22,2021,6,LATINA,212616-96-policia-estadisticas.xlsx,23.0,11.0,0.0,21.0,6.0,36.0,27.0,54.0,158.0,1.0
2021-06-22,2021,6,MONCLOA - ARAVACA,212616-96-policia-estadisticas.xlsx,15.0,17.0,0.0,12.0,1.0,22.0,51.0,60.0,85.0,18.0
2021-06-22,2021,6,MORATALAZ,212616-96-policia-estadisticas.xlsx,10.0,5.0,2.0,4.0,2.0,7.0,22.0,25.0,17.0,0.0
2021-06-22,2021,6,PUENTE DE VALLECAS,212616-96-policia-estadisticas.xlsx,47.0,32.0,7.0,38.0,1.0,91.0,59.0,101.0,4.0,0.0
2021-06-22,2021,6,RETIRO,212616-96-policia-estadisticas.xlsx,3.0,4.0,2.0,18.0,0.0,13.0,36.0,42.0,65.0,8.0
2021-06-22,2021,6,SALAMANCA,212616-96-policia-estadisticas.xlsx,10.0,45.0,0.0,20.0,3.0,80.0,72.0,80.0,5.0,4.0
2021-06-22,2021,6,SAN BLAS - CANILLEJAS,212616-96-policia-estadisticas.xlsx,21.0,20.0,3.0,15.0,0.0,28.0,36.0,42.0,14.0,0.0
2021-06-22,2021,6,SIN DISTRITO ASIGNADO,212616-96-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-22,2021,6,TETUÁN,212616-96-policia-estadisticas.xlsx,19.0,14.0,2.0,7.0,4.0,20.0,33.0,42.0,18.0,1.0
2021-06-22,2021,6,USERA,212616-96-policia-estadisticas.xlsx,32.0,25.0,1.0,3.0,4.0,32.0,38.0,38.0,244.0,4.0
2021-06-22,2021,6,VICÁLVARO,212616-96-policia-estadisticas.xlsx,6.0,8.0,0.0,0.0,2.0,9.0,11.0,19.0,13.0,0.0
2021-06-22,2021,6,VILLA DE VALLECAS,212616-96-policia-estadisticas.xlsx,15.0,17.0,0.0,6.0,52.0,11.0,27.0,23.0,8.0,0.0
2021-06-22,2021,6,VILLAVERDE,212616-96-policia-estadisticas.xlsx,16.0,23.0,7.0,9.0,3.0,20.0,19.0,35.0,211.0,1.0
2021-07-22,2021,7,ARGANZUELA,212616-56-policia-estadisticas.xlsx,5.0,8.0,2.0,18.0,2.0,24.0,31.0,25.0,21.0,0.0
2021-07-22,2021,7,BARAJAS,212616-56-policia-estadisticas.xlsx,5.0,14.0,1.0,0.0,0.0,5.0,4.0,10.0,7.0,0.0
2021-07-22,2021,7,CARABANCHEL,212616-56-policia-estadisticas.xlsx,19.0,15.0,2.0,5.0,1.0,42.0,25.0,14.0,24.0,9.0
2021-07-22,2021,7,CENTRO,212616-56-policia-estadisticas.xlsx,48.0,42.0,8.0,115.0,40.0,72.0,47.0,29.0,293.0,9.0
2021-07-22,2021,7,CHAMARTÍN,212616-56-policia-estadisticas.xlsx,6.0,19.0,0.0,7.0,1.0,24.0,39.0,39.0,18.0,0.0
2021-07-22,2021,7,CHAMBERÍ,212616-56-policia-estadisticas.xlsx,5.0,10.0,1.0,6.0,1.0,16.0,28.0,33.0,2.0,0.0
2021-07-22,2021,7,CIUDAD LINEAL,212616-56-policia-estadisticas.xlsx,12.0,10.0,3.0,3.0,4.0,27.0,30.0,36.0,26.0,1.0
2021-07-22,2021,7,FUENCARRAL - EL PARDO,212616-56-policia-estadisticas.xlsx,1.0,2.0,0.0,3.0,0.0,17.0,33.0,29.0,0.0,0.0
2021-07-22,2021,7,HORTALEZA,212616-56-policia-estadisticas.xlsx,12.0,12.0,0.0,3.0,2.0,18.0,21.0,16.0,13.0,0.0
2021-07-22,2021,7,LATINA,212616-56-policia-estadisticas.xlsx,7.0,11.0,0.0,20.0,4.0,26.0,26.0,15.0,15.0,1.0
2021-07-22,2021,7,MONCLOA - ARAVACA,212616-56-policia-estadisticas.xlsx,5.0,4.0,0.0,5.0,0.0,14.0,32.0,31.0,0.0,0.0
2021-07-22,2021,7,MORATALAZ,212616-56-policia-estadisticas.xlsx,6.0,3.0,2.0,2.0,0.0,2.0,12.0,4.0,1.0,0.0
2021-07-22,2021,7,PUENTE DE VALLECAS,212616-56-policia-estadisticas.xlsx,20.0,18.0,9.0,30.0,4.0,78.0,31.0,51.0,48.0,2.0
2021-07-22,2021,7,RETIRO,212616-56-policia-estadisticas.xlsx,3.0,3.0,2.0,5.0,1.0,7.0,46.0,11.0,2.0,0.0
2021-07-22,2021,7,SALAMANCA,212616-56-policia-estadisticas.xlsx,1.0,24.0,0.0,11.0,2.0,35.0,55.0,32.0,4.0,0.0
2021-07-22,2021,7,SAN BLAS - CANILLEJAS,212616-56-policia-estadisticas.xlsx,7.0,25.0,1.0,4.0,0.0,31.0,33.0,29.0,6.0,0.0
2021-07-22,2021,7,SIN DISTRITO ASIGNADO,212616-56-policia-estadisticas.xlsx,216.0,201.0,2.0,39.0,9.0,0.0,0.0,0.0,0.0,0.0
2021-07-22,2021,7,TETUÁN,212616-56-policia-estadisticas.xlsx,9.0,13.0,0.0,24.0,3.0,27.0,32.0,15.0,39.0,0.0
2021-07-22,2021,7,USERA,212616-56-policia-estadisticas.xlsx,8.0,2.0,2.0,4.0,1.0,32.0,17.0,20.0,35.0,0.0
2021-07-22,2021,7,VICÁLVARO,212616-56-policia-estadisticas.xlsx,0.0,0.0,0.0,4.0,0.0,6.0,10.0,1.0,9.0,0.0
2021-07-22,2021,7,VILLA DE VALLECAS,212616-56-policia-estadisticas.xlsx,5.0,13.0,3.0,18.0,7.0,24.0,9.0,13.0,27.0,0.0
2021-07-22,2021,7,VILLAVERDE,212616-56-policia-estadisticas.xlsx,18.0,21.0,3.0,42.0,1.0,27.0,20.0,2.0,67.0,2.0
2021-08-21,2021,8,ARGANZUELA,212616-70-policia-estadisticas.xlsx,12.0,22.0,4.0,39.0,22.0,29.0,51.0,48.0,62.0,2.0
2021-08-21,2021,8,BARAJAS,212616-70-policia-estadisticas.xlsx,6.0,20.0,0.0,14.0,0.0,9.0,16.0,38.0,0.0,1.0
2021-08-21,2021,8,CARABANCHEL,212616-70-policia-estadisticas.xlsx,50.0,26.0,3.0,32.0,6.0,45.0,56.0,70.0,100.0,0.0
2021-08-21,2021,8,CENTRO,212616-70-policia-estadisticas.xlsx,101.0,164.0,1.0,173.0,77.0,212.0,69.0,48.0,883.0,7.0
2021-08-21,2021,8,CHAMARTÍN,212616-70-policia-estadisticas.xlsx,10.0,14.0,0.0,27.0,4.0,24.0,79.0,91.0,58.0,8.0
2021-08-21,2021,8,CHAMBERÍ,212616-70-policia-estadisticas.xlsx,9.0,16.0,0.0,33.0,15.0,16.0,57.0,52.0,377.0,26.0
2021-08-21,2021,8,CIUDAD LINEAL,212616-70-policia-estadisticas.xlsx,37.0,26.0,6.0,68.0,1.0,42.0,76.0,66.0,61.0,3.0
2021-08-21,2021,8,FUENCARRAL - EL PARDO,212616-70-policia-estadisticas.xlsx,19.0,15.0,10.0,161.0,21.0,30.0,42.0,50.0,1.0,2.0
2021-08-21,2021,8,HORTALEZA,212616-70-policia-estadisticas.xlsx,13.0,3.0,4.0,25.0,5.0,18.0,49.0,48.0,2.0,0.0
2021-08-21,2021,8,LATINA,212616-70-policia-estadisticas.xlsx,14.0,23.0,2.0,26.0,2.0,37.0,58.0,51.0,168.0,1.0
2021-08-21,2021,8,MONCLOA - ARAVACA,212616-70-policia-estadisticas.xlsx,26.0,38.0,0.0,9.0,9.0,28.0,52.0,65.0,112.0,4.0
2021-08-21,2021,8,MORATALAZ,212616-70-policia-estadisticas.xlsx,6.0,12.0,2.0,1.0,0.0,14.0,40.0,42.0,34.0,0.0
2021-08-21,2021,8,PUENTE DE VALLECAS,212616-70-policia-estadisticas.xlsx,30.0,35.0,20.0,117.0,37.0,79.0,66.0,82.0,180.0,4.0
2021-08-21,2021,8,RETIRO,212616-70-policia-estadisticas.xlsx,9.0,3.0,1.0,11.0,1.0,16.0,64.0,41.0,110.0,6.0
2021-08-21,2021,8,SALAMANCA,212616-70-policia-estadisticas.xlsx,7.0,38.0,0.0,64.0,11.0,66.0,91.0,73.0,69.0,10.0
2021-08-21,2021,8,SAN BLAS - CANILLEJAS,212616-70-policia-estadisticas.xlsx,21.0,35.0,3.0,25.0,2.0,33.0,64.0,50.0,61.0,6.0
2021-08-21,2021,8,SIN DISTRITO ASIGNADO,212616-70-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-21,2021,8,TETUÁN,212616-70-policia-estadisticas.xlsx,34.0,27.0,3.0,57.0,10.0,39.0,61.0,45.0,244.0,13.0
2021-08-21,2021,8,USERA,212616-70-policia-estadisticas.xlsx,31.0,34.0,4.0,16.0,7.0,30.0,37.0,55.0,496.0,1.0
2021-08-21,2021,8,VICÁLVARO,212616-70-policia-estadisticas.xlsx,8.0,7.0,0.0,23.0,7.0,3.0,9.0,16.0,51.0,1.0
2021-08-21,2021,8,VILLA DE VALLECAS,212616-70-policia-estadisticas.xlsx,9.0,32.0,5.0,17.0,100.0,22.0,16.0,18.0,50.0,0.0
2021-08-21,2021,8,VILLAVERDE,212616-70-policia-estadisticas.xlsx,21.0,21.0,2.0,30.0,2.0,26.0,24.0,34.0,104.0,8.0
2021-09-20,2021,9,ARGANZUELA,212616-131-policia-estadisticas.xlsx,2.0,3.0,1.0,12.0,4.0,22.0,47.0,55.0,40.0,0.0
2021-09-20,2021,9,BARAJAS,212616-131-policia-estadisticas.xlsx,0.0,8.0,1.0,10.0,0.0,8.0,10.0,18.0,20.0,0.0
2021-09-20,2021,9,CARABANCHEL,212616-131-policia-estadisticas.xlsx,18.0,18.0,2.0,48.0,0.0,61.0,56.0,79.0,291.0,1.0
2021-09-20,2021,9,CENTRO,212616-131-policia-estadisticas.xlsx,19.0,102.0,2.0,100.0,16.0,166.0,51.0,64.0,1469.0,1.0
2021-09-20,2021,9,CHAMARTÍN,212616-131-policia-estadisticas.xlsx,4.0,15.0,0.0,22.0,13.0,35.0,72.0,85.0,174.0,10.0
2021-09-20,2021,9,CHAMBERÍ,212616-131-policia-estadisticas.xlsx,7.0,6.0,1.0,37.0,4.0,16.0,43.0,48.0,15.0,0.0
2021-09-20,2021,9,CIUDAD LINEAL,212616-131-policia-estadisticas.xlsx,8.0,18.0,1.0,13.0,0.0,38.0,45.0,67.0,54.0,1.0
2021-09-20,2021,9,FUENCARRAL - EL PARDO,212616-131-policia-estadisticas.xlsx,10.0,15.0,1.0,30.0,3.0,25.0,50.0,61.0,65.0,4.0
2021-09-20,2021,9,HORTALEZA,212616-131-policia-estadisticas.xlsx,3.0,7.0,2.0,12.0,1.0,14.0,21.0,40.0,14.0,3.0
2021-09-20,2021,9,LATINA,212616-131-policia-estadisticas.xlsx,9.0,18.0,2.0,36.0,1.0,45.0,29.0,42.0,149.0,0.0
2021-09-20,2021,9,MONCLOA - ARAVACA,212616-131-policia-estadisticas.xlsx,6.0,6.0,4.0,7.0,0.0,6.0,37.0,51.0,13.0,0.0
2021-09-20,2021,9,MORATALAZ,212616-131-policia-estadisticas.xlsx,2.0,4.0,0.0,7.0,0.0,14.0,26.0,31.0,16.0,0.0
2021-09-20,2021,9,PUENTE DE VALLECAS,212616-131-policia-estadisticas.xlsx,21.0,30.0,2.0,80.0,1.0,91.0,54.0,82.0,62.0,0.0
2021-09-20,2021,9,RETIRO,212616-131-policia-estadisticas.xlsx,2.0,8.0,4.0,5.0,0.0,20.0,40.0,55.0,6.0,0.0
2021-09-20,2021,9,SALAMANCA,212616-131-policia-estadisticas.xlsx,7.0,35.0,0.0,1.0,3.0,48.0,54.0,64.0,2.0,0.0
2021-09-20,2021,9,SAN BLAS - CANILLEJAS,212616-131-policia-estadisticas.xlsx,16.0,12.0,2.0,13.0,1.0,25.0,38.0,43.0,14.0,0.0
2021-09-20,2021,9,SIN DISTRITO ASIGNADO,212616-131-policia-estadisticas.xlsx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-20,2021,9,TETUÁN,212616-131-policia-estadisticas.xlsx,4.0,3.0,1.0,3.0,0.0,22.0,38.0,52.0,1.0,0.0
2021-09-20,2021,9,USERA,212616-131-policia-estadisticas.xlsx,9.0,11.0,0.0,14.0,4.0,32.0,31.0,33.0,304.0,1.0
2021-09-20,2021,9,VICÁLVARO,212616-131-policia-estadisticas.xlsx,1.0,3.0,1.0,5.0,0.0,14.0,23.0,25.0,11.0,0.0
2021-09-20,2021,9,VILLA DE VALLECAS,212616-131-policia-estadisticas.xlsx,9.0,14.0,0.0,5.0,0.0,13.0,16.0,27.0,11.0,0.0
2021-09-20,2021,9,VILLAVERDE,212616-131-policia-estadisticas.xlsx,19.0,6.0,6.0,35.0,5.0,37.0,35.0,23.0,217.0,0.0
2021-10-20,2021,10,ARGANZUELA,212616-65-policia-estadisticas.xlsx,15.0,15.0,0.0,85.0,41.0,21.0,35.0,31.0,64.0,4.0
2021-10-20,2021,10,BARAJAS,212616-65-policia-estadisticas.xlsx,2.0,10.0,0.0,19.0,4.0,7.0,21.0,28.0,10.0,1.0
